Mouse,Slice,Soma_Area_microns2,Soma_MajorAxisLength_microns,Roundness,Object_Number,NumberBranchEnds,NumberNonTrunkBranches,NumberTrunks,TotalObjectSkeletonLength_microns,AverageBranchLength_microns,Virus
139-3-4,slice1,58.5648,12.26295619,0.495856978,67,6,3,3,19.93763665,3.322939441,TdT_MD
139-3-4,slice1,70.3395,13.27097367,0.508515061,68,16,17,5,74.35898585,3.379953902,TdT_MD
139-3-4,slice1,48.2454,8.233093959,0.906233029,69,3,0,3,9.755727487,3.251909162,TdT_MD
139-3-4,slice1,60.9903,11.48848816,0.588362692,70,10,4,6,25.60145481,2.560145481,TdT_MD
139-3-4,slice1,53.7138,8.991114131,0.845997297,71,2,0,2,3.845878832,1.922939416,TdT_MD
139-3-4,slice1,47.7603,11.6696476,0.446541351,72,4,1,5,12.37763653,2.062939422,TdT_MD
139-3-4,slice1,56.3157,12.70551091,0.444176255,73,5,1,6,14.36080317,2.05154331,TdT_MD
139-3-4,slice1,63.8568,10.02402553,0.809157273,74,34,34,6,184.5286235,4.613215587,TdT_MD
139-3-4,slice1,69.8985,11.15366994,0.715389229,75,4,0,4,9.059848618,2.264962154,TdT_MD
139-3-4,slice1,39.3813,8.934706888,0.628115554,76,6,1,5,14.78080316,2.463467193,TdT_MD
139-3-4,slice1,68.2227,13.65086069,0.46614277,77,20,13,7,72.02787961,3.601393981,TdT_MD
139-3-4,slice1,42.0273,9.537316645,0.588286938,78,6,4,2,33.04100054,5.506833423,TdT_MD
139-3-4,slice1,47.9367,9.781581218,0.637911045,79,2,0,3,9.371757726,3.123919242,TdT_MD
139-3-4,slice1,59.7996,12.41140762,0.494272353,80,12,11,9,92.84154665,4.642077332,TdT_MD
139-3-4,slice1,70.0308,12.25787698,0.593428896,81,10,7,5,61.24325829,5.103604857,TdT_MD
139-3-4,slice1,60.1524,10.94476595,0.639366858,82,7,7,2,30.33210636,3.37023404,TdT_MD
139-3-4,slice1,53.1405,9.541459133,0.743200796,83,6,2,4,32.58497015,5.430828359,TdT_MD
139-3-4,slice1,76.2489,12.60767991,0.61076389,84,7,4,3,21.15542447,3.022203496,TdT_MD
139-3-4,slice1,49.5684,8.74168492,0.82589478,85,15,13,5,76.21295562,4.23405309,TdT_MD
139-3-4,slice1,33.516,7.716193849,0.716730756,86,9,9,4,46.33687951,3.564375347,TdT_MD
139-3-4,slice1,68.9724,10.65989199,0.772822662,87,16,12,4,96.04250115,6.002656322,TdT_MD
139-3-4,slice1,108.0891,18.76456802,0.390854285,88,3,1,4,7.09778799,1.419557598,TdT_MD
139-3-4,slice1,59.2263,12.47866668,0.484270877,89,0,0,0,0,0,TdT_MD
139-3-4,slice2,63.0189,14.18030867,0.399033693,1,14,9,5,67.98436461,4.856026044,TdT_MD
139-3-4,slice2,63.3276,13.41491979,0.448050521,2,7,2,5,31.72130339,4.53161477,TdT_MD
139-3-4,slice2,60.5493,12.66678329,0.480492446,3,13,7,8,53.13768257,3.542512171,TdT_MD
139-3-4,slice2,44.0118,8.516278935,0.772644103,4,6,3,3,16.43969725,2.739949541,TdT_MD
139-3-4,slice2,105.7959,16.23446053,0.511096884,5,35,38,7,243.3301248,5.407336107,TdT_MD
139-3-4,slice2,84.5838,15.71763068,0.435936418,6,10,6,4,46.11195488,4.611195488,TdT_MD
139-3-4,slice2,115.6302,18.77278931,0.417757046,7,15,13,10,92.46375892,4.020163431,TdT_MD
139-3-4,slice2,48.9951,9.838213764,0.644510887,8,2,1,3,4.01984848,1.00496212,TdT_MD
139-3-4,slice2,58.3884,13.05920346,0.435916509,9,18,12,8,112.974259,5.648712952,TdT_MD
139-3-4,slice2,42.5124,8.003524318,0.845012638,10,3,1,2,8.741757714,2.913919238,TdT_MD
139-3-4,slice2,31.311,9.336660353,0.45732394,11,12,9,3,64.76230415,5.396858679,TdT_MD
139-3-4,slice2,50.7591,8.452330159,0.904630292,12,10,5,5,38.57306107,3.857306107,TdT_MD
139-3-4,slice2,85.2894,20.81440236,0.250655528,13,14,8,10,66.94054658,3.718919255,TdT_MD
139-3-4,slice2,69.7662,12.26211833,0.590777819,14,5,2,3,28.04321248,5.608642495,TdT_MD
139-3-4,slice2,123.3918,17.11447245,0.536376059,15,30,24,12,135.7165172,3.769903256,TdT_MD
139-3-4,slice2,46.8342,13.02384942,0.351555982,16,10,6,4,45.53290972,4.553290972,TdT_MD
139-3-4,slice2,67.0761,10.24064658,0.814372623,17,3,0,3,1.991909071,0.66396969,TdT_MD
139-3-4,slice2,64.8711,13.09797569,0.481452028,18,3,1,2,4.598893976,1.532964659,TdT_MD
139-3-4,slice2,39.0285,10.95673582,0.413932568,19,9,7,2,45.88084915,5.097872127,TdT_MD
139-3-4,slice2,66.8115,12.62151238,0.533996666,20,33,33,7,217.5696241,5.439240603,TdT_MD
139-3-4,slice2,66.0618,14.11893262,0.421945918,21,7,3,4,49.01592493,7.00227499,TdT_MD
139-3-4,slice2,84.3192,17.85206921,0.336867778,22,6,1,5,19.42446992,3.237411653,TdT_MD
139-3-4,slice2,41.4981,7.84937364,0.857567525,23,5,6,3,37.87100055,4.20788895,TdT_MD
139-3-4,slice2,39.1167,11.22307964,0.395410537,24,5,3,6,30.77321238,3.419245819,TdT_MD
139-3-4,slice2,41.5863,8.321602144,0.764621498,25,3,1,2,11.24065168,3.746883892,TdT_MD
139-3-4,slice2,81.8055,14.00441944,0.531083003,26,7,3,6,28.5563793,3.172931034,TdT_MD
139-3-4,slice2,64.4742,11.70048619,0.59963678,27,3,1,2,9.530803197,3.176934399,TdT_MD
139-3-4,slice2,37.2204,8.049957311,0.73131419,28,6,4,2,26.73225803,4.455376339,TdT_MD
139-3-4,slice2,37.485,10.50980777,0.432093853,29,2,2,3,16.62859111,3.325718222,TdT_MD
139-3-4,slice2,50.715,11.48595202,0.489454756,30,4,3,5,30.70115205,3.837644006,TdT_MD
139-3-4,slice2,49.392,9.751666512,0.661316029,31,5,0,5,17.36668207,3.473336413,TdT_MD
139-3-4,slice2,39.8664,12.96935078,0.301773198,32,7,5,3,25.03115171,3.128893964,TdT_MD
139-3-4,slice2,73.1619,11.8365467,0.664882745,33,12,7,7,52.05783395,3.718416711,TdT_MD
139-3-4,slice2,32.5458,7.383761011,0.760063377,34,10,9,5,38.97813687,2.784152633,TdT_MD
139-3-4,slice2,34.0452,6.923654192,0.904264063,35,4,1,3,5.192863675,1.298215919,TdT_MD
139-3-4,slice2,50.9796,9.084291991,0.786546444,36,4,0,4,5.38793941,1.346984852,TdT_MD
139-3-4,slice2,56.9331,8.752694199,0.94621851,37,2,0,2,1.643969724,0.821984862,TdT_MD
139-3-4,slice2,77.7924,15.51687645,0.411375747,38,20,16,4,119.7452139,5.987260695,TdT_MD
139-3-4,slice2,42.9975,10.42376557,0.503853237,39,6,7,2,30.86019734,3.428910816,TdT_MD
139-3-4,slice2,90.5373,18.34202918,0.342643815,40,15,10,7,67.38165248,3.963626616,TdT_MD
139-3-4,slice2,33.0309,9.432177686,0.472722832,41,3,0,4,8.009848593,2.002462148,TdT_MD
139-3-4,slice2,35.5887,8.239793314,0.667405232,42,5,1,4,13.11572749,2.623145497,TdT_MD
139-3-4,slice2,53.2728,10.05993459,0.670232261,43,8,5,7,30.72843985,2.560703321,TdT_MD
139-3-4,slice2,35.1918,9.01874821,0.550882625,44,5,1,4,18.7285913,3.74571826,TdT_MD
139-3-4,slice2,43.5267,12.2551803,0.369000072,45,4,0,5,5.366833323,1.073366665,TdT_MD
139-3-4,slice2,59.2704,9.405646182,0.853042564,46,5,2,4,17.46859112,2.911431854,TdT_MD
139-3-4,slice2,43.8795,8.320594804,0.806980503,47,13,11,2,66.9853189,5.152716839,TdT_MD
139-3-4,slice2,57.9033,9.522666154,0.813010802,48,1,0,1,1.433969736,1.433969736,TdT_MD
139-3-4,slice2,48.1572,11.88472865,0.434103018,49,0,0,0,0,0,TdT_MD
139-3-4,slice2,70.7805,13.35258739,0.505467092,50,10,5,5,39.93497025,3.993497025,TdT_MD
139-3-4,slice2,72.0594,13.31550828,0.517470102,51,11,5,8,29.96924266,2.305326359,TdT_MD
139-3-4,slice2,89.6112,14.03022205,0.579619947,52,10,6,4,65.02944038,6.502944038,TdT_MD
139-3-4,slice2,86.2155,16.75618647,0.3909715,53,31,26,11,178.5281689,4.825085646,TdT_MD
139-3-4,slice2,57.0213,11.17137693,0.581746557,54,4,5,3,23.16843978,2.896054972,TdT_MD
139-3-4,slice2,52.6113,12.40189065,0.435525268,55,8,4,6,20.27939418,2.027939418,TdT_MD
139-3-4,slice2,81.7614,15.47744703,0.434570043,56,9,5,7,38.25497019,3.187914182,TdT_MD
139-3-4,slice2,67.6935,11.4440161,0.658112543,57,12,12,10,78.85597083,3.58436231,TdT_MD
139-3-4,slice2,57.2418,11.92740133,0.512308706,58,10,6,4,57.9043644,5.79043644,TdT_MD
139-3-4,slice2,113.2047,21.82926251,0.30247985,59,33,35,10,201.8530936,4.485624303,TdT_MD
139-3-4,slice2,65.3121,10.71781288,0.723921417,60,7,4,3,27.10130335,3.871614765,TdT_MD
139-3-4,slice2,113.2047,17.90000839,0.449850397,61,9,4,6,40.30401575,4.030401575,TdT_MD
139-3-4,slice2,41.4981,8.833524849,0.677127203,62,4,1,3,10.4068335,2.601708375,TdT_MD
139-3-4,slice2,37.9701,7.899996519,0.774636684,63,17,17,6,96.53456214,4.197154876,TdT_MD
139-3-4,slice2,88.9497,17.00851282,0.391491126,64,6,2,4,10.71874264,1.786457107,TdT_MD
139-3-4,slice2,87.0093,13.22848916,0.633075201,65,30,28,8,162.0859113,4.502386426,TdT_MD
139-3-4,slice2,80.6148,15.99027255,0.401433089,66,5,2,5,17.3666821,2.480954586,TdT_MD
139-3-4,slice2,77.8806,10.40233606,0.916384316,67,7,2,5,27.16718224,3.881026034,TdT_MD
139-3-4,slice2,53.6256,13.68065241,0.364811622,68,8,4,4,30.26622768,3.78327846,TdT_MD
139-3-4,slice2,102.2679,19.30349798,0.349443871,69,13,6,10,42.04989454,2.628118409,TdT_MD
139-3-4,slice2,50.4945,13.8588374,0.334734592,70,15,16,8,92.37059199,3.848774666,TdT_MD
139-3-4,slice2,79.0713,14.2876446,0.493182571,71,12,9,8,74.27818269,4.369304864,TdT_MD
139-3-4,slice2,85.995,12.23681701,0.731217183,72,3,0,6,10.07381833,1.678969721,TdT_MD
139-3-4,slice2,65.4003,14.44796416,0.398911492,73,4,3,4,28.52034888,4.074335554,TdT_MD
139-3-4,slice2,73.7352,15.70477565,0.380646208,74,5,1,4,15.26668198,3.053336396,TdT_MD
175-4-3,slice1,42.0714,9.362786406,0.611064214,1,7,0,7,6.626833348,0.946690478,TdT_MD
175-4-3,slice1,45.7317,8.085328968,0.890701277,2,2,0,2,6.503818329,3.251909164,TdT_MD
175-4-3,slice1,101.5623,17.26411898,0.433864189,3,8,4,4,24.42843977,3.053554971,TdT_MD
175-4-3,slice1,53.4051,9.124549938,0.816713899,4,4,1,3,21.26351546,5.315878866,TdT_MD
175-4-3,slice1,59.7114,9.758964517,0.79828854,5,5,1,4,7.835878894,1.567175779,TdT_MD
175-4-3,slice1,52.6554,14.25854948,0.329763315,6,7,6,5,49.27687945,4.479716313,TdT_MD
175-4-3,slice1,110.9556,18.95335194,0.393266806,7,8,5,5,47.92371266,4.792371266,TdT_MD
175-4-3,slice1,32.1489,8.458544466,0.572117145,8,5,5,2,30.25130355,4.321614794,TdT_MD
175-4-3,slice1,83.5254,12.5029436,0.680305745,9,11,8,3,44.36607645,4.033279677,TdT_MD
175-4-3,slice1,56.7567,10.60910508,0.642051335,10,4,0,6,3.251909133,0.541984856,TdT_MD
175-4-3,slice1,87.5385,13.02093952,0.657392243,11,0,0,0,0,0,TdT_MD
175-4-3,slice1,44.541,9.409996329,0.640458765,12,3,0,3,10.63175771,3.543919238,TdT_MD
175-4-3,slice1,74.3526,11.19667317,0.755141391,13,11,8,3,56.90275844,5.17297804,TdT_MD
175-4-3,slice1,71.8389,11.41563927,0.701890427,14,21,16,7,97.33853138,4.23211006,TdT_MD
175-4-3,slice1,99.8424,12.3253573,0.836808523,15,16,12,4,87.27707728,5.45481733,TdT_MD
175-4-3,slice1,75.2787,10.9590616,0.798059907,16,34,29,10,201.4989723,5.166640316,TdT_MD
175-4-3,slice1,47.3634,8.070292315,0.925922117,17,6,2,4,24.11034881,4.018391469,TdT_MD
175-4-3,slice1,58.3443,11.43216941,0.568396309,18,5,2,3,12.32668207,2.465336413,TdT_MD
175-4-3,slice1,146.6766,19.69895611,0.481265276,19,0,0,0,0,0,TdT_MD
175-4-3,slice1,59.9319,10.07077109,0.752389482,20,6,3,5,20.0395457,2.504943213,TdT_MD
175-4-3,slice1,41.0571,13.17347355,0.301229695,21,15,13,4,70.80134935,4.164785256,TdT_MD
175-4-3,slice1,37.485,9.774904066,0.499508205,22,8,3,5,21.31447003,2.664308754,TdT_MD
175-4-3,slice1,72.9855,12.78802231,0.568250642,23,8,3,9,31.0552731,2.587939425,TdT_MD
175-4-3,slice1,32.5899,11.23004669,0.329025852,24,6,5,4,48.67672793,5.408525325,TdT_MD
175-4-3,slice1,55.3896,10.90866831,0.59264534,25,5,3,2,28.93416705,5.786833411,TdT_MD
175-4-3,slice1,39.9105,8.967238195,0.631945863,26,13,18,4,101.6342587,4.619739031,TdT_MD
175-4-3,slice1,69.6339,10.64686589,0.782144995,27,5,4,2,30.74336415,5.123894024,TdT_MD
175-4-3,slice1,77.1309,12.97950033,0.582938273,28,7,3,6,25.16034886,2.795594318,TdT_MD
175-4-3,slice1,68.0022,12.20020865,0.581699332,29,11,5,13,48.43687948,2.690937749,TdT_MD
175-4-3,slice1,53.4933,11.68531472,0.498802569,30,3,4,2,36.38607629,6.064346048,TdT_MD
175-4-3,slice1,48.0249,11.68760972,0.447636185,31,8,6,2,48.05290991,6.006613739,TdT_MD
175-4-3,slice1,66.2823,12.0527153,0.580948844,32,16,13,5,95.31677408,5.295376338,TdT_MD
175-4-3,slice1,147.294,16.14628206,0.719366327,33,0,0,0,0,0,TdT_MD
175-4-3,slice1,61.4313,11.91317246,0.551118471,34,8,4,4,36.9440155,4.618001937,TdT_MD
175-4-3,slice1,74.7936,16.4754398,0.350833069,35,14,11,5,81.17215274,5.073259546,TdT_MD
175-4-3,slice1,42.4683,13.7307999,0.286802755,36,0,0,0,0,0,TdT_MD
175-4-3,slice1,76.1166,11.64571356,0.714590587,37,3,0,4,7.604772808,1.901193202,TdT_MD
175-4-3,slice1,103.194,16.09593843,0.507144782,38,5,1,4,20.10542447,4.021084895,TdT_MD
175-4-3,slice1,81.6291,18.35584234,0.308465423,39,22,22,8,128.1179261,4.270597536,TdT_MD
175-4-3,slice1,61.5636,10.54020998,0.705562679,40,7,6,3,43.46893986,4.829882207,TdT_MD
175-4-3,slice1,56.5803,10.7671483,0.6214039,41,2,0,2,2.708893951,1.354446976,TdT_MD
175-4-3,slice1,59.1381,10.55247613,0.676189977,42,9,6,7,43.20180366,3.323215666,TdT_MD
175-4-3,slice1,76.2489,11.83430829,0.693199027,43,8,11,3,42.19401575,3.013858268,TdT_MD
175-4-3,slice1,64.7388,12.00673473,0.571774697,44,9,4,5,70.90325861,7.878139846,TdT_MD
175-4-3,slice1,68.4873,10.43294431,0.801136254,45,0,0,1,1.520954567,1.520954567,TdT_MD
175-4-3,slice1,63.945,10.98519793,0.674684817,46,5,2,4,15.01446971,2.502411618,TdT_MD
175-4-3,slice1,87.9795,15.38633934,0.473174133,47,9,5,7,32.54019753,2.711683128,TdT_MD
175-4-3,slice1,55.8306,14.56058471,0.335293229,48,5,1,4,13.76065171,2.752130343,TdT_MD
175-4-3,slice1,61.74,11.66405861,0.577799761,49,14,9,5,88.26375919,6.304554228,TdT_MD
175-4-3,slice1,80.703,11.12306499,0.830521441,50,11,9,6,65.35371332,4.356914221,TdT_MD
175-4-3,slice1,56.5362,12.662009,0.448984654,51,3,0,4,6.380803084,1.595200771,TdT_MD
175-4-3,slice1,31.8843,7.314233464,0.75883852,52,2,0,2,5.873818254,2.936909127,TdT_MD
175-4-3,slice1,60.7257,12.45089257,0.498748585,53,9,4,6,53.84848578,5.384848578,TdT_MD
175-4-3,slice1,41.4981,7.991148678,0.82740837,54,2,1,1,5.018893989,2.509446994,TdT_MD
175-4-3,slice1,71.9271,14.73746955,0.421654585,55,10,3,7,53.07180396,5.307180396,TdT_MD
175-4-3,slice1,78.3216,12.74334033,0.614080216,56,18,12,6,90.39360756,5.021867087,TdT_MD
175-4-3,slice1,42.6006,11.41409529,0.416334927,57,4,0,4,6.083818279,1.52095457,TdT_MD
175-4-3,slice1,65.4444,11.08444069,0.678195715,58,16,15,6,97.0564708,4.621736705,TdT_MD
175-4-3,slice1,42.6888,9.057188876,0.662578312,59,14,13,1,77.60215266,5.543010904,TdT_MD
175-4-3,slice1,39.3372,7.693200779,0.846251455,60,7,4,4,39.79084903,4.973856129,TdT_MD
175-4-3,slice1,72.5886,12.50789372,0.590758765,61,15,10,9,67.82531906,3.569753635,TdT_MD
175-4-3,slice1,42.4683,10.05392188,0.534938657,62,7,2,7,13.8625608,1.540284533,TdT_MD
175-4-3,slice1,32.0166,8.914443446,0.51297578,63,20,15,5,92.23265265,4.611632632,TdT_MD
175-4-3,slice1,33.9129,9.081127977,0.523594958,64,3,1,4,14.35462138,2.870924275,TdT_MD
175-4-3,slice1,50.7591,11.36585239,0.500287911,65,2,1,4,26.13828831,5.227657662,TdT_MD
175-4-3,slice1,103.9437,19.53454804,0.346817941,66,12,6,6,61.73531906,5.144609922,TdT_MD
175-4-3,slice1,35.8974,8.85369915,0.583073887,67,11,9,3,73.34245541,6.111871285,TdT_MD
175-4-3,slice1,46.1727,9.643836228,0.632114477,68,7,11,6,45.5689401,2.680525888,TdT_MD
175-4-3,slice1,36.5589,7.28622614,0.876794761,69,7,3,7,17.43256079,1.743256079,TdT_MD
175-4-3,slice1,93.7125,20.97134,0.271303427,70,9,4,5,32.80115203,3.644572448,TdT_MD
175-4-3,slice1,62.7984,11.42716839,0.612324227,71,11,7,4,58.57657678,5.325143344,TdT_MD
175-4-3,slice1,31.9284,7.145952903,0.796098811,72,7,6,5,42.25733397,3.841575815,TdT_MD
175-4-3,slice1,90.1404,19.65466447,0.297097044,73,16,18,7,87.6188345,3.50475338,TdT_MD
175-4-3,slice1,36.8676,8.37385485,0.669428393,74,21,19,4,100.5394864,4.371282015,TdT_MD
175-4-3,slice1,80.4825,11.46306839,0.779847725,75,5,1,4,8.060803097,1.612160619,TdT_MD
175-4-3,slice1,61.0785,11.40916432,0.597435206,76,8,4,7,28.66447012,2.60586092,TdT_MD
175-4-3,slice1,98.4753,15.44772555,0.525422106,77,12,8,8,41.0570309,2.566064432,TdT_MD
175-4-3,slice1,78.057,10.59853163,0.884770378,78,11,6,5,57.85959169,5.259962881,TdT_MD
175-4-3,slice1,81.144,14.45930512,0.494164663,79,0,0,0,0,0,TdT_MD
175-4-3,slice1,77.4837,10.8414001,0.839362815,80,17,12,7,99.31551691,5.227132469,TdT_MD
175-4-3,slice1,35.1918,7.513252844,0.793771663,81,8,5,6,33.97416722,3.088560656,TdT_MD
175-4-3,slice1,60.2847,10.88446302,0.647892878,82,5,3,3,26.75336415,4.458894024,TdT_MD
175-4-3,slice1,41.0571,14.41162465,0.251693792,83,5,0,6,9.110803122,1.518467187,TdT_MD
175-4-3,slice1,68.2227,10.98870103,0.719360035,84,8,5,5,48.37974316,4.837974316,TdT_MD
175-4-3,slice1,94.1094,17.50575904,0.391004027,85,8,4,4,19.58351553,2.447939441,TdT_MD
175-4-3,slice1,103.635,15.41301538,0.555445365,86,22,16,11,95.04963811,3.520356967,TdT_MD
175-4-3,slice1,113.9544,17.47661713,0.475035945,87,18,10,9,69.95516771,3.681850932,TdT_MD
175-4-3,slice1,82.5993,14.99831608,0.467521386,88,3,0,3,2.657939447,0.885979816,TdT_MD
175-4-3,slice1,36.6912,10.88674526,0.394163052,89,29,32,6,177.214654,4.663543525,TdT_MD
175-4-3,slice1,76.9545,11.11702906,0.792805506,90,14,12,8,60.15722807,3.007861404,TdT_MD
175-4-3,slice1,52.4349,14.37619499,0.323029848,91,8,2,9,22.77828808,2.070753462,TdT_MD
175-4-3,slice1,69.0165,11.84804073,0.625993715,92,4,1,4,15.38969721,3.077939442,TdT_MD
175-4-3,slice1,53.1405,10.8116162,0.578834642,93,19,10,9,73.17722837,3.851433072,TdT_MD
175-4-3,slice1,75.9843,14.07362647,0.488452059,94,14,9,5,69.15737972,4.939812837,TdT_MD
175-4-3,slice1,74.1762,12.04194727,0.651300268,95,15,13,4,64.91516757,3.818539269,TdT_MD
175-4-3,slice1,82.6875,14.53469119,0.498354475,96,9,3,6,30.51225803,3.390250893,TdT_MD
175-4-3,slice1,49.2156,9.607775081,0.678839723,97,2,0,2,1.853969724,0.926984862,TdT_MD
175-4-3,slice1,53.1846,11.37641925,0.523220605,98,3,0,4,2.534924278,0.633731069,TdT_MD
175-4-3,slice1,50.9796,9.376886147,0.738225863,99,10,6,4,55.83165233,5.583165233,TdT_MD
175-4-3,slice1,39.8664,7.741437634,0.846981452,100,7,5,4,37.22607629,4.136230699,TdT_MD
175-4-3,slice1,33.6042,9.577410086,0.466452594,101,8,4,4,39.71004601,4.963755751,TdT_MD
175-4-3,slice1,53.6256,10.32053859,0.641028826,102,2,0,2,6.431757613,3.215878807,TdT_MD
175-4-3,slice1,31.6197,6.812447986,0.867483983,103,5,1,4,5.945878857,1.189175771,TdT_MD
175-4-3,slice1,52.2585,10.11307833,0.650579414,104,5,3,4,24.68939432,3.527056332,TdT_MD
175-4-3,slice1,66.6792,10.36852653,0.789707773,105,2,1,1,5.018894014,2.509447007,TdT_MD
175-4-3,slice1,47.3193,10.75443299,0.520922834,106,11,10,5,66.28944033,4.419296022,TdT_MD
175-4-3,slice1,86.8329,16.59085802,0.401658286,107,10,4,6,26.81050042,2.681050042,TdT_MD
175-4-3,slice1,58.3443,10.51858757,0.671419111,108,15,11,10,62.14039486,2.959066422,TdT_MD
175-4-3,slice1,87.0534,14.60177463,0.519857812,109,9,5,6,64.49516767,5.863197061,TdT_MD
175-4-3,slice1,78.3657,10.81742149,0.852685018,110,14,10,4,76.76215265,5.483010904,TdT_MD
175-4-3,slice1,47.8044,12.57276812,0.385049158,111,4,1,3,14.88271239,3.720678098,TdT_MD
175-4-3,slice1,61.9164,11.488366,0.597309318,112,12,4,8,41.91195527,3.492662939,TdT_MD
175-4-3,slice1,57.8151,10.61322168,0.653517059,113,6,2,5,23.16843968,3.309777097,TdT_MD
175-4-3,slice1,77.7483,11.5687639,0.739651436,114,8,10,4,51.49989479,3.678563914,TdT_MD
175-4-3,slice1,64.6065,11.10384562,0.667174599,115,8,7,5,55.80180372,4.65015031,TdT_MD
175-4-3,slice1,64.7829,10.91632655,0.692177482,116,10,7,4,58.37275829,5.30661439,TdT_MD
175-4-3,slice1,51.5088,10.31461774,0.616432142,117,14,11,3,75.28341018,5.377386442,TdT_MD
175-4-3,slice1,58.6089,9.901741994,0.761115344,118,9,8,3,47.444016,4.313092363,TdT_MD
175-4-3,slice1,41.013,9.90314091,0.53245847,119,2,0,2,8.726833549,4.363416774,TdT_MD
175-4-3,slice1,42.6888,8.271577038,0.794414985,120,9,9,2,39.0440156,3.549455963,TdT_MD
175-4-3,slice1,52.2144,9.525710111,0.732665411,121,9,5,4,42.02004596,4.668893996,TdT_MD
175-4-3,slice2,45.3789,9.347138244,0.661312529,1,8,6,4,60.14848574,6.014848574,TdT_MD
175-4-3,slice2,49.5684,8.686732697,0.836377043,2,14,13,3,88.39913761,5.5249461,TdT_MD
175-4-3,slice2,62.0928,13.12735152,0.458772243,3,11,7,4,47.11974316,4.283613014,TdT_MD
175-4-3,slice2,40.7484,9.700289749,0.551380326,4,11,9,2,56.62069778,5.147336161,TdT_MD
175-4-3,slice2,67.7817,13.17845107,0.496928424,5,16,11,7,74.70692508,4.150384727,TdT_MD
175-4-3,slice2,64.827,12.53362597,0.525427237,6,5,4,3,37.42115211,5.345878873,TdT_MD
175-4-3,slice2,67.6494,10.7803418,0.741154938,7,6,5,2,28.70050041,4.100071487,TdT_MD
175-4-3,slice2,67.914,9.537637975,0.950578006,8,16,12,6,125.489835,6.9716575,TdT_MD
175-4-3,slice2,66.5469,11.07013697,0.691404114,9,8,4,6,49.60371286,4.960371286,TdT_MD
175-4-3,slice2,52.9641,10.91320073,0.566222898,10,17,14,7,99.41742572,4.734163129,TdT_MD
175-4-3,slice2,44.1,8.712786706,0.739664105,11,5,0,5,5.597939435,1.119587887,TdT_MD
175-4-3,slice2,71.3538,12.98247786,0.539028892,12,10,7,5,63.73959166,5.311632639,TdT_MD
175-4-3,slice2,53.1846,8.886549446,0.857491241,13,11,5,6,36.82718236,3.347925669,TdT_MD
175-4-3,slice2,38.1465,7.839778409,0.790236782,14,6,2,4,23.72637896,3.954396494,TdT_MD
175-4-3,slice2,38.1465,12.0052067,0.33699661,15,5,2,3,24.16748519,4.833497038,TdT_MD
175-4-3,slice2,51.0237,10.38685532,0.602162772,16,14,9,5,65.47310692,4.676650494,TdT_MD
175-4-3,slice2,67.6494,11.8193339,0.616578056,17,7,4,3,46.48100065,6.64014295,TdT_MD
175-4-3,slice2,71.2215,12.50750414,0.579668798,18,20,11,9,84.33707688,4.216853844,TdT_MD
175-4-3,slice2,64.0773,12.78011724,0.499510529,19,40,36,6,190.2495783,4.529751863,TdT_MD
175-4-3,slice2,39.2049,8.053698546,0.769590556,20,10,3,7,27.85431862,2.785431862,TdT_MD
175-4-3,slice2,48.8628,10.73111655,0.540254813,21,14,9,7,68.24531903,4.265332439,TdT_MD
175-4-3,slice2,51.0678,11.86721958,0.461699401,22,22,19,5,107.6074257,4.483642737,TdT_MD
175-4-3,slice2,78.8949,17.3759443,0.332707214,23,8,4,5,23.34240957,2.593601063,TdT_MD
175-4-3,slice2,65.8413,10.05222957,0.829628607,24,6,4,4,33.14909146,4.143636432,TdT_MD
175-4-3,slice2,54.5076,11.84610798,0.494556376,25,5,1,5,19.74256094,3.290426823,TdT_MD
175-4-3,slice2,54.4635,9.232671584,0.813506244,26,14,12,6,76.21913752,4.234396529,TdT_MD
175-4-3,slice2,49.1715,11.28356731,0.491734555,27,9,8,3,39.4279854,3.584362309,TdT_MD
175-4-3,slice2,67.7376,10.39639663,0.797947363,28,14,9,5,77.56868271,5.540620193,TdT_MD
175-4-3,slice2,46.8783,8.569338497,0.81280689,29,15,13,2,102.1175775,6.807838497,TdT_MD
175-4-3,slice2,53.1846,10.10847353,0.662712039,30,10,5,5,59.3892888,5.93892888,TdT_MD
175-4-3,slice2,62.0928,10.38893943,0.732502202,31,14,10,6,75.79913742,4.737446089,TdT_MD
175-4-3,slice2,40.9248,9.475863091,0.580308764,32,4,0,4,11.01572746,2.753931866,TdT_MD
175-4-3,slice2,63.945,11.8182629,0.582920618,33,27,27,4,170.0123966,5.484270859,TdT_MD
175-4-3,slice2,70.7364,11.49877464,0.68116127,34,9,4,5,26.87637904,2.986264338,TdT_MD
175-4-3,slice2,61.8723,15.11702649,0.344725675,35,12,10,5,51.52356133,3.434904088,TdT_MD
175-4-3,slice2,69.1488,12.08270101,0.603068589,36,10,7,5,47.54592511,3.962160425,TdT_MD
175-4-3,slice2,55.3014,12.45545429,0.453865425,37,6,2,4,21.83637904,3.639396507,TdT_MD
175-4-3,slice2,62.5338,11.1536023,0.640021597,38,7,4,3,46.82275823,6.688965461,TdT_MD
175-4-3,slice2,68.0463,12.53632676,0.551282272,39,14,9,8,81.18089502,4.775346766,TdT_MD
175-4-3,slice2,64.9593,10.22709801,0.790763507,40,16,12,3,63.71230379,4.24748692,TdT_MD
